time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
0,0,0,str(tail1_pos),str(tail2_pos)),0.079,0.146,3357.50827,S,01827.77607,E,291.5625,-2.875,9.125,-0.21,-0.04,-0.1,0.003272492347489368,-0.011999138607461015,-0.006544984694978736
0,0,0,str(tail1_pos),str(tail2_pos)),0.056,0.103,3357.50819,S,01827.77608,E,291.5625,-3.3125,9.4375,-0.07,-0.03,-0.04,-0.004363323129985824,0.003272492347489368,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.084,0.156,3357.50815,S,01827.77609,E,291.5625,-3.5625,9.5625,-0.07,-0.08,-0.25,0.001090830782496456,0.002181661564992912,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.070,0.130,3357.50815,S,01827.77612,E,291.5625,-3.5625,9.5625,-0.15,-0.04,-0.11,0.0,-0.001090830782496456,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.074,0.137,3357.50812,S,01827.77621,E,291.5625,-3.5625,9.5625,-0.06,-0.01,-0.06,0.002181661564992912,0.0,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.025,0.046,3357.50811,S,01827.77626,E,291.5625,-3.5625,9.5625,-0.06,-0.11,0.6900000000000001,0.24107360293171676,0.019634954084936207,-0.019634954084936207
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.250,0.464,3357.50808,S,01827.77623,E,295.0,-3.1875,8.625,-0.3,0.31,-0.04,0.07526732399225546,-0.022907446432425576,-0.0818123086872342
6214,7096,6526,str(tail1_pos),str(tail2_pos)),1.747,3.236,3357.50797,S,01827.77584,E,303.1875,-3.25,8.9375,0.35000000000000003,0.81,0.03,-0.10690141668465268,0.3392483733563978,-0.2694352032766246
6214,7096,6526,str(tail1_pos),str(tail2_pos)),3.316,6.140,3357.50770,S,01827.77496,E,317.0,-2.875,13.0625,-1.16,-0.21,-1.04,0.18653206380689397,0.2596177262341565,0.08617563181722002
6214,7096,6526,str(tail1_pos),str(tail2_pos)),4.148,7.683,3357.50716,S,01827.77383,E,312.625,-1.9375,9.6875,-1.26,0.9500000000000001,-3.19,-0.43960480534607177,0.19744037163185854,-0.26616271092913524
